Model Name,Batch Size,Learning Rate,Phase,Epoch,Loss,Accuracy,Patience Count
efficientnet_b3_model,32,0.001,Train,4,0.461839085,0.842274666,1
efficientnet_b3_model,32,0.001,Validation,4,1.117081519,0.633165836,0
efficientnet_b3_model,32,0.001,Train,5,0.391646968,0.859442055,0
efficientnet_b3_model,32,0.001,Validation,5,1.293125112,0.628140688,1
efficientnet_b3_model,32,0.001,Train,6,0.3208638,0.894849777,1
efficientnet_b3_model,32,0.001,Validation,6,1.467494777,0.592964828,2
efficientnet_b3_model,32,0.001,Train,7,0.207905986,0.928111613,2
efficientnet_b3_model,32,0.001,Validation,7,1.289505472,0.603015065,3
efficientnet_b3_model,32,0.001,Train,8,0.109810331,0.971030056,3
efficientnet_b3_model,32,0.001,Validation,8,0.946205329,0.68844223,0
efficientnet_b3_model,32,0.001,Train,9,0.057612739,0.988197446,0
efficientnet_b3_model,32,0.001,Validation,9,0.892808835,0.703517556,0
efficientnet_b3_model,32,0.001,Train,10,0.049292434,0.9860515,0
efficientnet_b3_model,32,0.001,Validation,10,0.822776394,0.718592942,0
efficientnet_b3_model,32,0.001,Train,11,0.04616071,0.988197446,0
efficientnet_b3_model,32,0.001,Validation,11,0.86496463,0.708542705,1
efficientnet_b3_model,32,0.001,Train,12,0.057410099,0.983905554,1
efficientnet_b3_model,32,0.001,Validation,12,0.883952863,0.733668327,2
efficientnet_b3_model,32,0.001,Train,13,0.056961188,0.990343332,2
efficientnet_b3_model,32,0.001,Validation,13,0.794819766,0.733668327,0
efficientnet_b3_model,32,0.001,Train,14,0.030593152,0.993562222,0
efficientnet_b3_model,32,0.001,Validation,14,0.885833262,0.708542705,1
efficientnet_b3_model,32,0.001,Train,15,0.02486462,0.997854054,1
efficientnet_b3_model,32,0.001,Validation,15,0.849723733,0.718592942,2
efficientnet_b3_model,32,0.001,Train,16,0.035989164,0.994635165,2
efficientnet_b3_model,32,0.001,Validation,16,0.895453994,0.693467319,3
efficientnet_b3_model,32,0.001,Train,17,0.02746522,0.995708168,3
efficientnet_b3_model,32,0.001,Validation,17,0.877083131,0.708542705,4
efficientnet_b3_model,32,0.001,Train,18,0.036642276,0.991416335,4
efficientnet_b3_model,32,0.001,Validation,18,0.83983846,0.708542705,5
efficientnet_b3_model,32,0.001,Train,19,0.023046437,0.998927057,5
efficientnet_b3_model,32,0.001,Validation,19,0.893937471,0.713567853,6
efficientnet_b3_model,8,0.0005,Train,1,1.601023483,0.358369112,0
efficientnet_b3_model,8,0.0005,Validation,1,1.251532116,0.51758796,0
efficientnet_b3_model,8,0.0005,Train,2,1.22194012,0.552575111,0
efficientnet_b3_model,8,0.0005,Validation,2,1.05573119,0.547738671,0
efficientnet_b3_model,8,0.0005,Train,3,0.912479127,0.659871221,0
efficientnet_b3_model,8,0.0005,Validation,3,1.129737397,0.542713583,1
efficientnet_b3_model,8,0.0005,Train,4,0.652946948,0.766094446,1
efficientnet_b3_model,8,0.0005,Validation,4,1.568259835,0.58793968,2
efficientnet_b3_model,8,0.0005,Train,5,0.494746682,0.817596555,2
efficientnet_b3_model,8,0.0005,Validation,5,1.350508139,0.58793968,3
efficientnet_b3_model,8,0.0005,Train,6,0.388245979,0.873390555,3
efficientnet_b3_model,8,0.0005,Validation,6,1.124597106,0.603015065,4
efficientnet_b3_model,8,0.0005,Train,7,0.305982561,0.900214612,4
efficientnet_b3_model,8,0.0005,Validation,7,1.316451859,0.683417082,5
efficientnet_b3_model,8,0.0005,Train,8,0.183118149,0.943133056,5
efficientnet_b3_model,8,0.0005,Validation,8,0.848800821,0.698492467,0
efficientnet_b3_model,8,0.0005,Train,9,0.139230222,0.95493561,0
efficientnet_b3_model,8,0.0005,Validation,9,0.846419515,0.703517556,0
efficientnet_b3_model,8,0.0005,Train,10,0.102575722,0.977467835,0
efficientnet_b3_model,8,0.0005,Validation,10,0.90028425,0.678391933,1
efficientnet_b3_model,8,0.0005,Train,11,0.112231402,0.974248946,1
efficientnet_b3_model,8,0.0005,Validation,11,0.909978256,0.678391933,2
efficientnet_b3_model,8,0.0005,Train,12,0.077230196,0.981759667,2
efficientnet_b3_model,8,0.0005,Validation,12,0.858156836,0.703517556,3
efficientnet_b3_model,8,0.0005,Train,13,0.069376778,0.9860515,3
efficientnet_b3_model,8,0.0005,Validation,13,0.807349107,0.728643179,0
efficientnet_b3_model,8,0.0005,Train,14,0.052594918,0.987124443,0
efficientnet_b3_model,8,0.0005,Validation,14,0.901731598,0.68844223,1
efficientnet_b3_model,8,0.0005,Train,15,0.053811257,0.991416335,1
efficientnet_b3_model,8,0.0005,Validation,15,0.870671925,0.698492467,2
efficientnet_b3_model,8,0.0005,Train,16,0.0540185,0.989270389,2
efficientnet_b3_model,8,0.0005,Validation,16,0.882511956,0.68844223,3
efficientnet_b3_model,8,0.0005,Train,17,0.073522848,0.977467835,3
efficientnet_b3_model,8,0.0005,Validation,17,0.788109466,0.703517556,0
efficientnet_b3_model,8,0.0005,Train,18,0.050070947,0.990343332,0
efficientnet_b3_model,8,0.0005,Validation,18,0.94791287,0.693467319,1
efficientnet_b3_model,8,0.0005,Train,19,0.059330156,0.988197446,1
efficientnet_b3_model,8,0.0005,Validation,19,0.824820846,0.708542705,2
efficientnet_b3_model,8,0.0005,Train,20,0.048078893,0.990343332,2
efficientnet_b3_model,8,0.0005,Validation,20,0.864800566,0.693467319,3
efficientnet_b3_model,8,0.0005,Train,21,0.054467958,0.987124443,3
efficientnet_b3_model,8,0.0005,Validation,21,0.879935282,0.698492467,4
efficientnet_b3_model,8,0.0005,Train,22,0.042378639,0.993562222,4
efficientnet_b3_model,8,0.0005,Validation,22,0.921788721,0.678391933,5
efficientnet_b3_model,8,0.0005,Train,23,0.069772427,0.982832611,5
efficientnet_b3_model,8,0.0005,Validation,23,0.801832438,0.718592942,6
efficientnet_b3_model,16,0.0005,Train,1,1.582102968,0.365879834,0
efficientnet_b3_model,16,0.0005,Validation,1,1.254113877,0.487437189,0
efficientnet_b3_model,16,0.0005,Train,2,0.970088059,0.61802578,0
efficientnet_b3_model,16,0.0005,Validation,2,0.98364546,0.597989917,0
efficientnet_b3_model,16,0.0005,Train,3,0.708046209,0.748927057,0
efficientnet_b3_model,16,0.0005,Validation,3,0.988886435,0.678391933,1
efficientnet_b3_model,16,0.0005,Train,4,0.45215127,0.851931334,1
efficientnet_b3_model,16,0.0005,Validation,4,0.907079258,0.68844223,0
efficientnet_b3_model,16,0.0005,Train,5,0.289535274,0.904506445,0
efficientnet_b3_model,16,0.0005,Validation,5,1.042768079,0.638190925,1
efficientnet_b3_model,16,0.0005,Train,6,0.279083898,0.907725334,1
efficientnet_b3_model,16,0.0005,Validation,6,0.918176509,0.703517556,2
efficientnet_b3_model,16,0.0005,Train,7,0.175401602,0.946351945,2
efficientnet_b3_model,16,0.0005,Validation,7,1.104065552,0.673366845,3
efficientnet_b3_model,16,0.0005,Train,8,0.11153217,0.96888411,3
efficientnet_b3_model,16,0.0005,Validation,8,0.84316636,0.708542705,0
efficientnet_b3_model,16,0.0005,Train,9,0.079270618,0.974248946,0
efficientnet_b3_model,16,0.0005,Validation,9,0.863582548,0.698492467,1
efficientnet_b3_model,16,0.0005,Train,10,0.064302328,0.977467835,1
efficientnet_b3_model,16,0.0005,Validation,10,0.843041547,0.678391933,0
efficientnet_b3_model,16,0.0005,Train,11,0.054219624,0.9860515,0
efficientnet_b3_model,16,0.0005,Validation,11,0.855036855,0.72361809,1
efficientnet_b3_model,16,0.0005,Train,12,0.05432261,0.983905554,1
efficientnet_b3_model,16,0.0005,Validation,12,0.781196782,0.72361809,0
efficientnet_b3_model,16,0.0005,Train,13,0.044606314,0.989270389,0
efficientnet_b3_model,16,0.0005,Validation,13,0.851553593,0.72361809,1
efficientnet_b3_model,16,0.0005,Train,14,0.045409264,0.991416335,1
efficientnet_b3_model,16,0.0005,Validation,14,0.821532794,0.738693476,2
efficientnet_b3_model,16,0.0005,Train,15,0.041226566,0.990343332,2
efficientnet_b3_model,16,0.0005,Validation,15,0.762530956,0.753768861,0
efficientnet_b3_model,16,0.0005,Train,16,0.03168768,0.994635165,0
efficientnet_b3_model,16,0.0005,Validation,16,0.829558594,0.733668327,1
efficientnet_b3_model,16,0.0005,Train,17,0.033387341,0.997854054,1
efficientnet_b3_model,16,0.0005,Validation,17,0.781029928,0.728643179,2
efficientnet_b3_model,16,0.0005,Train,18,0.03129551,0.992489278,2
efficientnet_b3_model,16,0.0005,Validation,18,0.807437746,0.733668327,3
efficientnet_b3_model,16,0.0005,Train,19,0.034117524,0.995708168,3
efficientnet_b3_model,16,0.0005,Validation,19,0.7783317,0.72361809,4
efficientnet_b3_model,16,0.0005,Train,20,0.034754738,0.994635165,4
efficientnet_b3_model,16,0.0005,Validation,20,0.772984498,0.75879395,5
efficientnet_b3_model,16,0.0005,Train,21,0.028465435,0.994635165,5
efficientnet_b3_model,16,0.0005,Validation,21,0.808795512,0.733668327,6
efficientnet_b3_model,32,0.0005,Train,1,1.639028692,0.378755361,0
efficientnet_b3_model,32,0.0005,Validation,1,1.331408341,0.477386922,0
efficientnet_b3_model,32,0.0005,Train,2,0.986940939,0.638411999,0
efficientnet_b3_model,32,0.0005,Validation,2,1.055520443,0.577889442,0
efficientnet_b3_model,32,0.0005,Train,3,0.56232987,0.814377666,0
efficientnet_b3_model,32,0.0005,Validation,3,1.115680342,0.608040214,1
efficientnet_b3_model,32,0.0005,Train,4,0.302464723,0.89914161,1
efficientnet_b3_model,32,0.0005,Validation,4,1.141205769,0.608040214,2
efficientnet_b3_model,32,0.0005,Train,5,0.244830348,0.928111613,2
efficientnet_b3_model,32,0.0005,Validation,5,1.297396464,0.597989917,3
efficientnet_b3_model,32,0.0005,Train,6,0.163910592,0.945278943,3
efficientnet_b3_model,32,0.0005,Validation,6,1.187953486,0.668341696,4
efficientnet_b3_model,32,0.0005,Train,7,0.146891597,0.949570835,4
efficientnet_b3_model,32,0.0005,Validation,7,1.087653016,0.678391933,5
efficientnet_b3_model,32,0.0005,Train,8,0.115432205,0.964592278,5
efficientnet_b3_model,32,0.0005,Validation,8,0.959029573,0.678391933,0
efficientnet_b3_model,32,0.0005,Train,9,0.061985543,0.987124443,0
efficientnet_b3_model,32,0.0005,Validation,9,0.992170113,0.693467319,1
efficientnet_b3_model,32,0.0005,Train,10,0.063351076,0.984978557,1
efficientnet_b3_model,32,0.0005,Validation,10,0.929752691,0.658291459,0
efficientnet_b3_model,32,0.0005,Train,11,0.067753552,0.980686665,0
efficientnet_b3_model,32,0.0005,Validation,11,0.958757349,0.668341696,1
efficientnet_b3_model,32,0.0005,Train,12,0.05244727,0.988197446,1
efficientnet_b3_model,32,0.0005,Validation,12,0.959441586,0.668341696,2
efficientnet_b3_model,32,0.0005,Train,13,0.030806813,0.992489278,2
efficientnet_b3_model,32,0.0005,Validation,13,0.948754094,0.653266311,3
efficientnet_b3_model,32,0.0005,Train,14,0.037764014,0.991416335,3
efficientnet_b3_model,32,0.0005,Validation,14,0.973081136,0.668341696,4
efficientnet_b3_model,32,0.0005,Train,15,0.037149859,0.991416335,4
efficientnet_b3_model,32,0.0005,Validation,15,0.965214306,0.663316548,5
efficientnet_b3_model,32,0.0005,Train,16,0.028297758,0.994635165,5
efficientnet_b3_model,32,0.0005,Validation,16,0.9636834,0.673366845,6
efficientnet_b3_model,8,0.0001,Train,1,1.840124,0.275751084,0
efficientnet_b3_model,8,0.0001,Validation,1,1.652522084,0.371859282,0
efficientnet_b3_model,8,0.0001,Train,2,1.507506968,0.488197416,0
efficientnet_b3_model,8,0.0001,Validation,2,1.354596842,0.457286417,0
efficientnet_b3_model,8,0.0001,Train,3,1.194288494,0.561158776,0
efficientnet_b3_model,8,0.0001,Validation,3,1.139531483,0.522613049,0
efficientnet_b3_model,8,0.0001,Train,4,0.960825346,0.64914161,0
efficientnet_b3_model,8,0.0001,Validation,4,0.967330604,0.613065302,0
efficientnet_b3_model,8,0.0001,Train,5,0.730450993,0.775751054,0
efficientnet_b3_model,8,0.0001,Validation,5,0.921032699,0.603015065,0
efficientnet_b3_model,8,0.0001,Train,6,0.570147937,0.821888387,0
efficientnet_b3_model,8,0.0001,Validation,6,1.031336311,0.638190925,1
efficientnet_b3_model,8,0.0001,Train,7,0.388457388,0.892703891,1
efficientnet_b3_model,8,0.0001,Validation,7,1.014029315,0.603015065,2
efficientnet_b3_model,8,0.0001,Train,8,0.271353472,0.925965667,2
efficientnet_b3_model,8,0.0001,Validation,8,1.014229942,0.613065302,3
efficientnet_b3_model,8,0.0001,Train,9,0.253085901,0.92703861,3
efficientnet_b3_model,8,0.0001,Validation,9,1.020565259,0.628140688,4
efficientnet_b3_model,8,0.0001,Train,10,0.273048357,0.930257499,4
efficientnet_b3_model,8,0.0001,Validation,10,1.034370097,0.633165836,5
efficientnet_b3_model,8,0.0001,Train,11,0.239706173,0.938841224,5
efficientnet_b3_model,8,0.0001,Validation,11,1.027070783,0.628140688,6
efficientnet_b3_model,16,0.0001,Train,1,1.871016768,0.247854084,0
efficientnet_b3_model,16,0.0001,Validation,1,1.761628802,0.371859282,0
efficientnet_b3_model,16,0.0001,Train,2,1.583372197,0.474248916,0
efficientnet_b3_model,16,0.0001,Validation,2,1.466827561,0.442211062,0
efficientnet_b3_model,16,0.0001,Train,3,1.241239697,0.605150223,0
efficientnet_b3_model,16,0.0001,Validation,3,1.208275086,0.492462307,0
efficientnet_b3_model,16,0.0001,Train,4,0.965609214,0.662017167,0
efficientnet_b3_model,16,0.0001,Validation,4,1.083823012,0.562814057,0
efficientnet_b3_model,16,0.0001,Train,5,0.76874254,0.755364776,0
efficientnet_b3_model,16,0.0001,Validation,5,0.983363335,0.608040214,0
efficientnet_b3_model,16,0.0001,Train,6,0.562120505,0.849785388,0
efficientnet_b3_model,16,0.0001,Validation,6,0.933162106,0.613065302,0
efficientnet_b3_model,16,0.0001,Train,7,0.38995346,0.898068666,0
efficientnet_b3_model,16,0.0001,Validation,7,1.001426344,0.613065302,1
efficientnet_b3_model,16,0.0001,Train,8,0.301763909,0.912017167,1
efficientnet_b3_model,16,0.0001,Validation,8,0.944207614,0.638190925,2
efficientnet_b3_model,16,0.0001,Train,9,0.288427229,0.923819721,2
efficientnet_b3_model,16,0.0001,Validation,9,0.902085947,0.653266311,0
efficientnet_b3_model,16,0.0001,Train,10,0.250884553,0.948497832,0
efficientnet_b3_model,16,0.0001,Validation,10,0.923114413,0.643216074,1
efficientnet_b3_model,16,0.0001,Train,11,0.254127776,0.939914167,1
efficientnet_b3_model,16,0.0001,Validation,11,0.934534121,0.643216074,2
efficientnet_b3_model,16,0.0001,Train,12,0.236950797,0.953862667,2
efficientnet_b3_model,16,0.0001,Validation,12,1.031010637,0.577889442,3
efficientnet_b3_model,16,0.0001,Train,13,0.224257825,0.947424889,3
efficientnet_b3_model,16,0.0001,Validation,13,0.919674213,0.653266311,4
efficientnet_b3_model,16,0.0001,Train,14,0.204919573,0.963519335,4
efficientnet_b3_model,16,0.0001,Validation,14,0.984182978,0.603015065,5
efficientnet_b3_model,16,0.0001,Train,15,0.187429233,0.963519335,5
efficientnet_b3_model,16,0.0001,Validation,15,0.990971168,0.613065302,6
efficientnet_b3_model,32,0.0001,Train,1,1.910113675,0.202789694,0
efficientnet_b3_model,32,0.0001,Validation,1,1.842359748,0.27638191,0
efficientnet_b3_model,32,0.0001,Train,2,1.709136595,0.424892694,0
efficientnet_b3_model,32,0.0001,Validation,2,1.66629339,0.381909549,0
efficientnet_b3_model,32,0.0001,Train,3,1.463311256,0.567596555,0
efficientnet_b3_model,32,0.0001,Validation,3,1.452279059,0.452261299,0
efficientnet_b3_model,32,0.0001,Train,4,1.178501062,0.664163113,0
efficientnet_b3_model,32,0.0001,Validation,4,1.23174798,0.507537663,0
efficientnet_b3_model,32,0.0001,Train,5,0.935040892,0.727467835,0
efficientnet_b3_model,32,0.0001,Validation,5,1.072388039,0.562814057,0
efficientnet_b3_model,32,0.0001,Train,6,0.747575271,0.777897,0
efficientnet_b3_model,32,0.0001,Validation,6,0.975341578,0.592964828,0
efficientnet_b3_model,32,0.0001,Train,7,0.542500081,0.858369112,0
efficientnet_b3_model,32,0.0001,Validation,7,0.902771489,0.628140688,0
efficientnet_b3_model,32,0.0001,Train,8,0.412991869,0.922746778,0
efficientnet_b3_model,32,0.0001,Validation,8,0.911525477,0.648241222,1
efficientnet_b3_model,32,0.0001,Train,9,0.399614692,0.922746778,1
efficientnet_b3_model,32,0.0001,Validation,9,0.891673284,0.613065302,0
efficientnet_b3_model,32,0.0001,Train,10,0.393337483,0.922746778,0
efficientnet_b3_model,32,0.0001,Validation,10,0.915209093,0.628140688,1
efficientnet_b3_model,32,0.0001,Train,11,0.34578957,0.943133056,1
efficientnet_b3_model,32,0.0001,Validation,11,0.89391583,0.658291459,2
efficientnet_b3_model,32,0.0001,Train,12,0.342351371,0.934549332,2
efficientnet_b3_model,32,0.0001,Validation,12,0.900056742,0.648241222,3
efficientnet_b3_model,32,0.0001,Train,13,0.340258676,0.943133056,3
efficientnet_b3_model,32,0.0001,Validation,13,0.892685425,0.638190925,4
efficientnet_b3_model,32,0.0001,Train,14,0.333542519,0.933476388,4
efficientnet_b3_model,32,0.0001,Validation,14,0.899276639,0.618090451,5
efficientnet_b3_model,32,0.0001,Train,15,0.310388454,0.953862667,5
efficientnet_b3_model,32,0.0001,Validation,15,0.902858793,0.633165836,6
efficientnet_b4_model,8,0.05,Train,1,6.958861394,0.149141625,0
efficientnet_b4_model,8,0.05,Validation,1,5.185968076,0.130653262,0
efficientnet_b4_model,8,0.05,Train,2,4.199889104,0.141630903,0
efficientnet_b4_model,8,0.05,Validation,2,4.811796221,0.180904523,0
efficientnet_b4_model,8,0.05,Train,3,2.845477898,0.146995708,0
efficientnet_b4_model,8,0.05,Validation,3,2.811861946,0.135678396,0
efficientnet_b4_model,8,0.05,Train,4,2.447771542,0.140557945,0
efficientnet_b4_model,8,0.05,Validation,4,2.048441463,0.125628144,0
efficientnet_b4_model,8,0.05,Train,5,2.279957793,0.178111583,0
efficientnet_b4_model,8,0.05,Validation,5,2.82164424,0.231155783,1
efficientnet_b4_model,8,0.05,Train,6,2.210973495,0.156652361,1
efficientnet_b4_model,8,0.05,Validation,6,2.012898331,0.216080397,0
efficientnet_b4_model,8,0.05,Train,7,2.103976269,0.173819736,0
efficientnet_b4_model,8,0.05,Validation,7,2.047868278,0.226130649,1
efficientnet_b4_model,8,0.05,Train,8,1.924810333,0.186695278,1
efficientnet_b4_model,8,0.05,Validation,8,1.834444964,0.231155783,0
efficientnet_b4_model,8,0.05,Train,9,1.905433691,0.198497847,0
efficientnet_b4_model,8,0.05,Validation,9,1.847786547,0.221105531,1
efficientnet_b4_model,8,0.05,Train,10,1.895834579,0.195278972,1
efficientnet_b4_model,8,0.05,Validation,10,1.836343326,0.24120602,2
efficientnet_b4_model,8,0.05,Train,11,1.887163825,0.19957082,2
efficientnet_b4_model,8,0.05,Validation,11,1.834361365,0.201005027,0
efficientnet_b4_model,8,0.05,Train,12,1.865998192,0.216738194,0
efficientnet_b4_model,8,0.05,Validation,12,1.79532974,0.231155783,0
efficientnet_b4_model,8,0.05,Train,13,1.877878849,0.21351932,0
efficientnet_b4_model,8,0.05,Validation,13,1.825226358,0.236180902,1
efficientnet_b4_model,8,0.05,Train,14,1.886911432,0.206008583,1
efficientnet_b4_model,8,0.05,Validation,14,1.841399685,0.24120602,2
efficientnet_b4_model,8,0.05,Train,15,1.85617982,0.197424889,2
efficientnet_b4_model,8,0.05,Validation,15,1.785938624,0.231155783,0
efficientnet_b4_model,8,0.05,Train,16,1.863009512,0.223175973,0
efficientnet_b4_model,8,0.05,Validation,16,1.819585172,0.236180902,1
efficientnet_b4_model,8,0.05,Train,17,1.849468062,0.216738194,1
efficientnet_b4_model,8,0.05,Validation,17,1.80097319,0.261306524,2
efficientnet_b4_model,8,0.05,Train,18,1.847486817,0.229613736,2
efficientnet_b4_model,8,0.05,Validation,18,1.781737873,0.246231154,0
efficientnet_b4_model,8,0.05,Train,19,1.833920204,0.230686694,0
efficientnet_b4_model,8,0.05,Validation,19,1.793912025,0.261306524,1
efficientnet_b4_model,8,0.05,Train,20,1.827835116,0.233905584,1
efficientnet_b4_model,8,0.05,Validation,20,1.747086917,0.291457295,0
efficientnet_b4_model,8,0.05,Train,21,1.825581396,0.229613736,0
efficientnet_b4_model,8,0.05,Validation,21,1.792999302,0.246231154,1
efficientnet_b4_model,8,0.05,Train,22,1.822536595,0.238197431,1
efficientnet_b4_model,8,0.05,Validation,22,1.754395683,0.251256287,2
efficientnet_b4_model,8,0.05,Train,23,1.850096154,0.226394847,2
efficientnet_b4_model,8,0.05,Validation,23,1.773861561,0.216080397,3
efficientnet_b4_model,8,0.05,Train,24,1.825147571,0.227467805,3
efficientnet_b4_model,8,0.05,Validation,24,1.794101965,0.221105531,4
efficientnet_b4_model,8,0.05,Train,25,1.836211617,0.216738194,4
efficientnet_b4_model,8,0.05,Validation,25,1.762618715,0.266331643,5
efficientnet_b4_model,8,0.05,Train,26,1.832388379,0.225321889,5
efficientnet_b4_model,8,0.05,Validation,26,1.771061466,0.266331643,6
efficientnet_b4_model,16,0.05,Train,1,7.69332997,0.155579403,0
efficientnet_b4_model,16,0.05,Validation,1,74.05115122,0.110552765,0
efficientnet_b4_model,16,0.05,Train,2,4.359409473,0.143776819,0
efficientnet_b4_model,16,0.05,Validation,2,19.43831547,0.195979893,0
efficientnet_b4_model,16,0.05,Train,3,3.038697875,0.158798277,0
efficientnet_b4_model,16,0.05,Validation,3,2.167802037,0.201005027,0
efficientnet_b4_model,16,0.05,Train,4,2.758811697,0.14592275,0
efficientnet_b4_model,16,0.05,Validation,4,2.705602434,0.125628144,1
efficientnet_b4_model,16,0.05,Train,5,2.537544659,0.141630903,1
efficientnet_b4_model,16,0.05,Validation,5,2.192572289,0.180904523,2
efficientnet_b4_model,16,0.05,Train,6,2.924712464,0.160944209,2
efficientnet_b4_model,16,0.05,Validation,6,3.505710911,0.130653262,3
efficientnet_b4_model,16,0.05,Train,7,2.767374441,0.172746778,3
efficientnet_b4_model,16,0.05,Validation,7,2.377451474,0.140703514,4
efficientnet_b4_model,16,0.05,Train,8,2.125229308,0.163090125,4
efficientnet_b4_model,16,0.05,Validation,8,2.083541158,0.12060301,0
efficientnet_b4_model,16,0.05,Train,9,2.059691895,0.157725319,0
efficientnet_b4_model,16,0.05,Validation,9,2.036833767,0.125628144,0
efficientnet_b4_model,16,0.05,Train,10,2.033015371,0.170600861,0
efficientnet_b4_model,16,0.05,Validation,10,2.084499097,0.125628144,1
efficientnet_b4_model,16,0.05,Train,11,2.015797992,0.167381972,1
efficientnet_b4_model,16,0.05,Validation,11,1.98840812,0.165829137,0
efficientnet_b4_model,16,0.05,Train,12,1.996702232,0.184549361,0
efficientnet_b4_model,16,0.05,Validation,12,1.973180148,0.185929641,0
efficientnet_b4_model,16,0.05,Train,13,1.977230258,0.189914167,0
efficientnet_b4_model,16,0.05,Validation,13,1.951051475,0.17085427,0
efficientnet_b4_model,16,0.05,Train,14,1.965325231,0.192060083,0
efficientnet_b4_model,16,0.05,Validation,14,1.969363621,0.190954775,1
efficientnet_b4_model,16,0.05,Train,15,1.931327717,0.201716736,1
efficientnet_b4_model,16,0.05,Validation,15,1.939405977,0.160804018,0
efficientnet_b4_model,16,0.05,Train,16,1.953115083,0.19957082,0
efficientnet_b4_model,16,0.05,Validation,16,1.942961948,0.17085427,1
efficientnet_b4_model,16,0.05,Train,17,1.923039462,0.181330472,1
efficientnet_b4_model,16,0.05,Validation,17,1.929589673,0.180904523,0
efficientnet_b4_model,16,0.05,Train,18,1.921325573,0.194206014,0
efficientnet_b4_model,16,0.05,Validation,18,1.937826977,0.185929641,1
efficientnet_b4_model,16,0.05,Train,19,1.925377441,0.178111583,1
efficientnet_b4_model,16,0.05,Validation,19,1.946497331,0.190954775,2
efficientnet_b4_model,16,0.05,Train,20,1.934096511,0.190987125,2
efficientnet_b4_model,16,0.05,Validation,20,1.952158221,0.17085427,3
efficientnet_b4_model,16,0.05,Train,21,1.910956247,0.175965667,3
efficientnet_b4_model,16,0.05,Validation,21,1.931275412,0.180904523,4
efficientnet_b4_model,16,0.05,Train,22,1.916374885,0.212446347,4
efficientnet_b4_model,16,0.05,Validation,22,1.944984788,0.211055279,5
efficientnet_b4_model,16,0.05,Train,23,1.929226638,0.19635193,5
efficientnet_b4_model,16,0.05,Validation,23,1.940427518,0.185929641,6
efficientnet_b4_model,8,0.01,Train,1,2.197566806,0.170600861,0
efficientnet_b4_model,8,0.01,Validation,1,1.838572194,0.251256287,0
efficientnet_b4_model,8,0.01,Train,2,1.944843068,0.255364805,0
efficientnet_b4_model,8,0.01,Validation,2,1.686699364,0.326633155,0
efficientnet_b4_model,8,0.01,Train,3,1.78575786,0.314377695,0
efficientnet_b4_model,8,0.01,Validation,3,1.813111512,0.341708541,1
efficientnet_b4_model,8,0.01,Train,4,1.699234523,0.333691001,1
efficientnet_b4_model,8,0.01,Validation,4,1.5620973,0.422110558,0
efficientnet_b4_model,8,0.01,Train,5,1.734887702,0.319742501,0
efficientnet_b4_model,8,0.01,Validation,5,1.567714641,0.351758778,1
efficientnet_b4_model,8,0.01,Train,6,1.573711209,0.383047223,1
efficientnet_b4_model,8,0.01,Validation,6,1.540592245,0.381909549,0
efficientnet_b4_model,8,0.01,Train,7,1.520098917,0.429184556,0
efficientnet_b4_model,8,0.01,Validation,7,4.300160643,0.27638191,1
efficientnet_b4_model,8,0.01,Train,8,1.292639055,0.471030056,1
efficientnet_b4_model,8,0.01,Validation,8,1.120906605,0.547738671,0
efficientnet_b4_model,8,0.01,Train,9,1.178754497,0.509656668,0
efficientnet_b4_model,8,0.01,Validation,9,1.016117049,0.572864294,0
efficientnet_b4_model,8,0.01,Train,10,1.094846055,0.548283279,0
efficientnet_b4_model,8,0.01,Validation,10,1.048662086,0.597989917,1
efficientnet_b4_model,8,0.01,Train,11,1.032488434,0.555794001,1
efficientnet_b4_model,8,0.01,Validation,11,0.960334068,0.628140688,0
efficientnet_b4_model,8,0.01,Train,12,0.972470097,0.575107276,0
efficientnet_b4_model,8,0.01,Validation,12,1.010287325,0.557788968,1
efficientnet_b4_model,8,0.01,Train,13,0.934148667,0.608369112,1
efficientnet_b4_model,8,0.01,Validation,13,1.003179267,0.623115599,2
efficientnet_b4_model,8,0.01,Train,14,0.928045722,0.598712444,2
efficientnet_b4_model,8,0.01,Validation,14,1.030611359,0.582914591,3
efficientnet_b4_model,8,0.01,Train,15,0.84252589,0.643776834,3
efficientnet_b4_model,8,0.01,Validation,15,0.93986103,0.633165836,0
efficientnet_b4_model,8,0.01,Train,16,0.848275839,0.643776834,0
efficientnet_b4_model,8,0.01,Validation,16,0.962852547,0.623115599,1
efficientnet_b4_model,8,0.01,Train,17,0.810250739,0.675965667,1
efficientnet_b4_model,8,0.01,Validation,17,0.956463393,0.608040214,2
efficientnet_b4_model,8,0.01,Train,18,0.81415264,0.657725334,2
efficientnet_b4_model,8,0.01,Validation,18,0.937922379,0.648241222,0
efficientnet_b4_model,8,0.01,Train,19,0.799174716,0.670600832,0
efficientnet_b4_model,8,0.01,Validation,19,0.95028875,0.613065302,1
efficientnet_b4_model,8,0.01,Train,20,0.803466352,0.667382002,1
efficientnet_b4_model,8,0.01,Validation,20,0.968670713,0.628140688,2
efficientnet_b4_model,8,0.01,Train,21,0.759990111,0.681330442,2
efficientnet_b4_model,8,0.01,Validation,21,0.941344283,0.608040214,3
efficientnet_b4_model,8,0.01,Train,22,0.777968823,0.673819721,3
efficientnet_b4_model,8,0.01,Validation,22,0.945916845,0.618090451,4
